,summary,X,label
137,"4/11/1970: Two unknown individuals threw Molotov cocktails into the Olin Library, McGraw Hall, Morrill Hall, and Psi Upsilon fraternity at Cornell University in Ithaca, New York, United States.  Only two of the Molotov cocktails ignited and caused minor damage.  There were no casualties.",,0
138,"4/11/1970: Unknown perpetrators firebombed a storage tank at the Dow Chemical Company located north of Freeport, Texas, United States.  Five people received minor injuries from flying glass and an estimated $250,000 in damages was caused to the facilities.",,0
139,"4/13/1970: In a series of related attacks, unknown perpetrators bombed East High School in Kansas City, Missouri, United States.  There were no casualties but the building sustained minor damage.",,0
140,"4/13/1970: In a series of related attacks, unknown perpetrators bombed Linwood Methodist Church in Kansas City, Missouri, United States.  There were no casualties but the building sustained minor damage.",,1
141,"4/13/1970: In a series of related attacks, unknown perpetrators bombed the Police Academy of Kansas City, Missouri, United States.  There were no casualties but the windows of the Police Academy and surrounding buildings were shattered.",,0
142,"4/14/1970: Unknown perpetrators bombed a sewer leading from the American Potash Plant in Trona, California, United States.  There were no casualties but a substantial part of the sewer was destroyed.  At the time, the American Potash Plant of Trona was the scene of a major workers strike.",,0
143,"4/14/1970: Unknown perpetrators placed a pipe bomb in the Science Building at California State University, Long Beach, United States.  The bomb was discovered and subsequently disarmed.",,0
144,"4/14/1970: Unknown perpetrators placed a stick of dynamite, kerosene, a cloth rag, matches, and a cigarette explosive device at the May Company Department Store in Los Angeles, California, United States.  The weapons were discovered and removed by security officials.",,0
145,"4/15/1970: Four Cuban refugees firebombed a building in Los Angeles, California, United States, occupied by pro-Castro sympathizers.  There were no casualties but the building was damaged.",,1
146,"4/15/1970: In a series of related attacks, suspected members of the Chicano Liberation Front set fire to the Board of Education administration building in Los Angeles, California, United States.  There were no casualties but the building sustained $75,000 in damages.",,0
147,"4/15/1970: In a series of related attacks, suspected members of the Chicano Liberation Front set fire to a storage structure at Roosevelt High School in Los Angeles, California, United States.  There were no casualties but the school sustained $20,000 in damages.",,0
148,"4/16/1970: In a series of related attacks, unknown perpetrators bombed the Plaza III Restaurant in Kansas City, Missouri, United States.  There were no casualties but the blast blew a hole through the ceiling of the restaurant.",,0
149,"4/16/1970: In a series of related attacks, unknown perpetrators bombed the Waltower Building in Kansas City, Missouri, United States.  There were no casualties but the building sustained extensive damages.",,0
150,"4/16/1970: In a series of related attacks, unknown perpetrators bombed the Argyle Building in Kansas City, Missouri, United States.  There were no casualties but the building was damaged.",,0
151,"4/16/1970: Unknown perpetrators bombed railroad tracks leading to the American Potash Plant in Trona, California, United States.  There were no casualties but the tracks were partially damaged.  At the time, the American Potash Plant of Trona was the scene of a major workers strike.",,0
152,"4/17/1970: Suspected members of the Black Panther Party ambushed a police paddy wagon carrying two police officers and four prisoners in Oakland, California, United States.  Both police officers were critically wounded.  In the ensuing car chase, the perpetrators threw fragmentation grenades at police vehicles causing major damage.  Two of the assailants were eventually captured.",,0
153,"4/19/1970: In a simultaneous bombing campaign, suspected White Racists detonated an explosive device at the Japanese Presbyterian Church in Seattle, Washington, United States.  There were no casualties and the church sustained $2,000 in damages.",,1
154,"4/19/1970: In a simultaneous bombing campaign, suspected White Racists detonated an explosive device at Hard Castle Realty, a real estate office that employed African Americans in Seattle, Washington, United States.  There were no casualties and the office sustained $4,000 in damages.",,1
155,"4/19/1970: In a simultaneous bombing campaign, suspected White Racists detonated an explosive device at a restaurant that was constructed by African Americans in Seattle, Washington, United States.  There were no casualties and the restaurant sustained around $2,000 in damages.",,1
156,"4/19/1970: In a simultaneous bombing campaign, suspected White Racists detonated an explosive device at the house of State Legislator David G. Sprague in Seattle, Washington, United States.  There were no casualties and the house sustained $1,000 in damages.",,1
157,"4/19/1970: Unknown perpetrators placed a pipe bomb in a corrections officer's car parked outside of the House of Detention in Queens, New York, United States, where ten Black Panthers members were held.  The bomb failed to explode and was discovered  after an unknown individual phoned the police stating ""we're going to blow up the jail in a half hour.  Free the Panther 21.""",,1
158,"4/20/1970: Unknown perpetrators firebombed the Student Union at the University of Kansas, Lawrence, United States.  There were no casualties but the building sustained approximately $3,000,000 in damages.",,0
159,"4/21/1970:  Unknown perpetrators threw two Molotov Cocktails into a Bank of America branch in Los Angeles,  California, United States.  Another firebomb thrown into the facility did not explode.  There were no casualties but the building sustained an estimated $30,000 in damages.",,0
160,"4/22/1970: Unknown perpetrators bombed a pipeline supplying brine to the American Potash Plant in Trona, California, United States.  There were no casualties but the salt-water pipeline was destroyed and the fire hydrants of Trona were dry for around eight hours.  At the time, the American Potash Plant of Trona was the scene of a major workers strike.",,0
161,"4/22/1970: In a series of related incidents, unknown perpetrators firebombed building T-9 at the University of California, Berkeley, United States.  There were no casualties but the upper floor of the building sustained extensive damages.",,0
162,"4/22/1970: In a series of related incidents, unknown perpetrators placed a firebomb in building T-7 at the University of California, Berkeley, United States.  The bomb was discovered before it ignited.",,0
163,"4/22/1970: Unknown perpetrators firebombed the Schmidt Building in Milwaukee, Wisconsin, United States.  There were no casualties but the facility was damaged.  Federal government offices were located in the building.",,0
